Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE_0000;OFFCHIP_GOLD_78kHz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_IN-PHASE_0000;OFFCHIP_PLATINUM_200Hz_QUADRATURE_0000;OFFCHIP_GOLD_200Hz_IN-PHASE_0000;OFFCHIP_GOLD_200Hz_QUADRATURE_0000;OFFCHIP_SILVER_200Hz_IN-PHASE_0000;OFFCHIP_SILVER_200Hz_QUADRATURE_0000;OFFCHIP_NICKEL_200Hz_IN-PHASE_0000;OFFCHIP_NICKEL_200Hz_QUADRATURE_0000;DISTANCE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
307.561;----;----;2418.0;18706.0;17974.0;-13467.0;5981.0;-4667.0;9914.0;-4753.0;1781.0;-3240.0;15302.739;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
308.65;----;----;2422.0;18720.0;16424.0;-13824.0;5999.0;-4731.0;9907.0;-4834.0;1768.0;-3293.0;14519.648;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
309.751;----;----;2422.0;18723.0;17897.0;-13457.0;6028.0;-4706.0;9957.0;-4789.0;1781.0;-3276.0;15289.555;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
310.845;----;----;2425.0;18730.0;17981.0;-13314.0;6059.0;-4687.0;9986.0;-4755.0;1795.0;-3259.0;15290.3;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
311.939;----;----;2426.0;18741.0;18068.0;-13312.0;6076.0;-4678.0;10038.0;-4737.0;1806.0;-3249.0;15367.408;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
313.025;----;----;2428.0;18737.0;18079.0;-13312.0;6088.0;-4686.0;10041.0;-4741.0;1807.0;-3269.0;15380.504;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
314.113;----;----;2432.0;18737.0;18084.0;-13312.0;6110.0;-4692.0;10070.0;-4737.0;1812.0;-3268.0;15398.409;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
315.204;----;----;2430.0;18749.0;17891.0;-13585.0;6124.0;-4789.0;10088.0;-4842.0;1814.0;-3343.0;15442.649;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
316.297;----;----;2436.0;18739.0;18028.0;-13312.0;6157.0;-4746.0;10151.0;-4769.0;1834.0;-3314.0;15413.423;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
317.389;----;----;2436.0;18738.0;18118.0;-13312.0;6171.0;-4726.0;10184.0;-4738.0;1829.0;-3286.0;15477.553;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
318.483;----;----;2438.0;18747.0;18112.0;-13312.0;6189.0;-4725.0;10222.0;-4738.0;1832.0;-3285.0;15492.582;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
319.578;----;----;2441.0;18748.0;18074.0;-13312.0;6202.0;-4777.0;10256.0;-4767.0;1844.0;-3324.0;15496.195;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
320.659;----;----;2442.0;18767.0;18153.0;-13312.0;6225.0;-4741.0;10290.0;-4714.0;1844.0;-3294.0;15557.887;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
321.754;----;----;2442.0;18773.0;18201.0;-13312.0;6236.0;-4760.0;10312.0;-4725.0;1843.0;-3308.0;15607.166;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
322.839;----;----;2443.0;18776.0;18094.0;-13312.0;6249.0;-4823.0;10334.0;-4789.0;1853.0;-3364.0;15568.897;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
323.935;----;----;2444.0;18771.0;17539.0;-13312.0;6259.0;-4831.0;10362.0;-4793.0;1855.0;-3368.0;15214.434;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
325.026;----;----;2446.0;18775.0;18218.0;-13312.0;6286.0;-4774.0;10386.0;-4719.0;1856.0;-3312.0;15656.677;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
326.114;----;----;2450.0;18772.0;16822.0;-13312.0;6290.0;-4865.0;10425.0;-4810.0;1849.0;-3390.0;14798.529;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
327.205;----;----;2451.0;18778.0;18241.0;-13312.0;6322.0;-4778.0;10454.0;-4703.0;1864.0;-3316.0;15702.877;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
328.299;----;----;2451.0;18774.0;18277.0;-13312.0;6334.0;-4786.0;10497.0;-4692.0;1873.0;-3318.0;15742.421;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
329.386;----;----;2450.0;18784.0;18260.0;-13312.0;6352.0;-4796.0;10537.0;-4693.0;1868.0;-3323.0;15753.457;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
330.482;----;----;2454.0;18790.0;18276.0;-13312.0;6373.0;-4812.0;10567.0;-4697.0;1883.0;-3344.0;15786.604;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
331.572;----;----;2456.0;18783.0;18035.0;-13312.0;6367.0;-4895.0;10576.0;-4795.0;1863.0;-3408.0;15654.56;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
332.667;----;----;2456.0;18784.0;18120.0;-13312.0;6392.0;-4871.0;10601.0;-4745.0;1870.0;-3401.0;15715.159;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
333.763;----;----;2459.0;18789.0;18059.0;-13312.0;6397.0;-4901.0;10635.0;-4767.0;1888.0;-3414.0;15698.264;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
334.856;----;----;2463.0;18805.0;18122.0;-13312.0;6415.0;-4896.0;10665.0;-4755.0;1881.0;-3409.0;15757.583;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
335.94;----;----;2466.0;18805.0;18153.0;-13312.0;6415.0;-4920.0;10691.0;-4779.0;1894.0;-3422.0;15795.264;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
337.031;----;----;2465.0;18803.0;18334.0;-13312.0;6440.0;-4849.0;10736.0;-4681.0;1904.0;-3367.0;15908.73;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
338.115;----;----;2463.0;18806.0;18349.0;-13312.0;6463.0;-4856.0;10764.0;-4674.0;1887.0;-3382.0;15935.478;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
339.204;----;----;2466.0;18808.0;18107.0;-13312.0;6467.0;-4935.0;10760.0;-4784.0;1878.0;-3439.0;15805.44;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
340.297;----;----;2471.0;18815.0;17352.0;-13312.0;6479.0;-4934.0;10777.0;-4773.0;1893.0;-3440.0;15328.279;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
341.386;----;----;2470.0;18812.0;18229.0;-13312.0;6490.0;-4922.0;10812.0;-4742.0;1898.0;-3427.0;15903.475;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
342.48;----;----;2473.0;18809.0;18191.0;-13312.0;6500.0;-4924.0;10825.0;-4743.0;1893.0;-3432.0;15884.97;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
343.572;----;----;2473.0;18817.0;18350.0;-13312.0;6510.0;-4904.0;10897.0;-4691.0;1909.0;-3410.0;16009.415;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
344.659;----;----;2475.0;18822.0;18126.0;-13312.0;6546.0;-4901.0;10926.0;-4679.0;1902.0;-3415.0;15880.069;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
345.751;----;----;2478.0;18821.0;18285.0;-13312.0;6544.0;-4920.0;10922.0;-4718.0;1905.0;-3434.0;15992.614;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
346.838;----;----;2476.0;18824.0;18439.0;-13056.0;6560.0;-4880.0;10956.0;-4646.0;1912.0;-3387.0;15983.826;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
347.928;----;----;2478.0;18827.0;18321.0;-13312.0;6587.0;-4942.0;10986.0;-4705.0;1914.0;-3461.0;16055.84;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
349.016;----;----;2478.0;18827.0;17442.0;-13223.0;6598.0;-4911.0;10991.0;-4676.0;1909.0;-3428.0;15439.41;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
350.108;----;----;2482.0;18823.0;18215.0;-13312.0;6589.0;-4970.0;10996.0;-4747.0;1917.0;-3492.0;16000.859;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
351.192;----;----;2481.0;18827.0;18234.0;-13312.0;6597.0;-4971.0;11012.0;-4741.0;1925.0;-3484.0;16021.281;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
352.283;----;----;2482.0;18824.0;18411.0;-13040.0;6604.0;-4930.0;11039.0;-4676.0;1928.0;-3437.0;16014.469;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
353.365;----;----;2480.0;18833.0;18481.0;-13010.0;6632.0;-4917.0;11081.0;-4642.0;1926.0;-3423.0;16066.477;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
354.453;----;----;2480.0;18837.0;17566.0;-13312.0;6626.0;-4992.0;11085.0;-4735.0;1920.0;-3489.0;15628.792;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
355.549;----;----;2482.0;18833.0;18360.0;-13305.0;6648.0;-4977.0;11063.0;-4714.0;1933.0;-3468.0;16131.073;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
356.633;----;----;2481.0;18833.0;18491.0;-12800.0;6671.0;-4926.0;11142.0;-4639.0;1950.0;-3426.0;16020.623;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
357.714;----;----;2484.0;18840.0;18423.0;-13072.0;6678.0;-4958.0;11154.0;-4662.0;1953.0;-3454.0;16106.03;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
358.808;----;----;2486.0;18837.0;17509.0;-13312.0;6675.0;-5016.0;11143.0;-4738.0;1942.0;-3497.0;15633.051;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
359.895;----;----;2486.0;18834.0;18432.0;-12984.0;6696.0;-4969.0;11188.0;-4659.0;1965.0;-3455.0;16091.942;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
360.988;----;----;2486.0;18838.0;18435.0;-12800.0;6710.0;-4983.0;11225.0;-4663.0;1952.0;-3465.0;16039.967;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
362.083;----;----;2487.0;18840.0;18374.0;-13068.0;6705.0;-5006.0;11232.0;-4691.0;1942.0;-3494.0;16120.533;WRONG MEDIUM;WRONG MEDIUM;-;1;-;HYDROCHLORICACID;-;-;-;NELSEN;-;-;-;ACETONE;-;-;-;SODIUM_HYPOCHLORITE;-;-;-;FORMICACID;-;-;-;ACETICACID;-;-;-;ETHANOL;-;-;-;PHOSPHORICACID;-;-;-;HYDROGENPEROXIDE;-;-;-;SODIUM_CHLORIDE;-;-;-;
