Timestamp;Temp;Hum;OFFCHIP_PLATINUM_78kHz_IN-PHASE;OFFCHIP_GOLD_78kHz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_IN-PHASE;OFFCHIP_PLATINUM_200Hz_QUADRATURE;OFFCHIP_GOLD_200Hz_IN-PHASE;OFFCHIP_GOLD_200Hz_QUADRATURE;OFFCHIP_SILVER_200Hz_IN-PHASE;OFFCHIP_SILVER_200Hz_QUADRATURE;OFFCHIP_NICKEL_200Hz_IN-PHASE;OFFCHIP_NICKEL_200Hz_QUADRATURE;DISTANCE;STATE;FILTERED_ANALYTE;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;ANALYTE;CONFIDENCE DEGREE;CONCENTRATION;RELIABILITY;
249.744;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2506.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;68.9999;1;79.1;NELSEN;30.999964;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
250.829;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2600.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;57.99992;1;79.1;NELSEN;41.999947;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
251.917;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2588.8445;BS;HYDROCHLORICACID;HYDROCHLORICACID;57.99992;1;79.1;NELSEN;41.999947;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
253.023;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2547.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;68.9999;1;79.1;NELSEN;30.999964;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
254.109;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2630.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;55.999924;1;79.1;NELSEN;43.999943;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
255.195;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2551.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;66.99991;1;79.1;NELSEN;32.999958;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
256.284;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;2686.7473;BS;HYDROCHLORICACID;HYDROCHLORICACID;59.99992;1;79.1;NELSEN;39.99995;-;98.2;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
257.374;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;3911.952;BS;HYDROCHLORICACID;NELSEN;79.999886;1;98.2;HYDROCHLORICACID;19.999983;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
258.469;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;8784.609;BS;HYDROCHLORICACID;NELSEN;66.99991;1;98.2;SODIUM_CHLORIDE;32.999958;-;90.3;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
259.557;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;12107.607;BS;HYDROCHLORICACID;NELSEN;83.99988;1;98.2;SODIUM_CHLORIDE;15.9999895;-;90.3;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
260.65;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;21749.607;BS;HYDROCHLORICACID;SODIUM_CHLORIDE;95.99986;1;90.3;NELSEN;4.0000086;-;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
261.746;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;20930.607;BS;HYDROCHLORICACID;NELSEN;50.999935;1;98.2;SODIUM_CHLORIDE;48.999935;-;90.3;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
262.835;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;21564.607;BS;HYDROCHLORICACID;SODIUM_CHLORIDE;67.99991;1;90.3;NELSEN;31.999964;-;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
263.927;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;23916.607;BS;HYDROCHLORICACID;NELSEN;67.99991;1;98.2;SODIUM_CHLORIDE;31.999964;-;90.3;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;;
265.013;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;26539.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
266.102;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;28006.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
267.189;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;29957.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
268.282;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;31190.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
269.38;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;32048.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
270.46;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;32507.607;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
271.561;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;33395.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
272.651;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;34021.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
273.748;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;34392.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
274.841;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;34507.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
275.93;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;35101.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
277.02;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;35348.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
278.111;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;35764.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
279.192;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;36114.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
280.28;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;37479.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
281.376;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;37766.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
282.477;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;37742.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
283.568;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;37991.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
284.662;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;38364.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
285.749;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;38320.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
286.838;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;38646.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
287.923;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;38562.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
289.015;----;----;923.5269;13127.672;6431.268;-5652.5503;2310.08;-2213.0808;5549.7603;-2899.3977;1346.0486;-2053.0073;38738.61;BS;HYDROCHLORICACID;NELSEN;99.99985;1;98.2;HYDROCHLORICACID;1.4843378E-5;-;79.1;ACETONE;1.4843378E-5;-;80.5;SODIUM_HYPOCHLORITE;1.4843378E-5;-;97.3;WATER;1.4843378E-5;-;99.0;FORMICACID;1.4843378E-5;-;83.4;ACETICACID;1.4843378E-5;-;96.2;ETHANOL;1.4843378E-5;-;92.1;PHOSPHORICACID;1.4843378E-5;-;89.4;HYDROGENPEROXIDE;1.4843378E-5;-;67.0;SODIUM_CHLORIDE;1.4843378E-5;-;90.3;;
